age,watch_hours,last_login_days,monthly_fee,number_of_profiles,avg_watch_time_per_day,engagement_score,gender_Male,gender_Other,subscription_type_Premium,subscription_type_Standard,region_Asia,region_Europe,region_North America,region_Oceania,region_South America,device_Laptop,device_Mobile,device_TV,device_Tablet,payment_method_Crypto,payment_method_Debit Card,payment_method_Gift Card,payment_method_PayPal,favorite_genre_Comedy,favorite_genre_Documentary,favorite_genre_Drama,favorite_genre_Horror,favorite_genre_Romance,favorite_genre_Sci-Fi,churned
66,27.65,12,8.99,1,2.13,17.779999999999998,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,7.45,24,17.99,1,0.3,-16.25,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
30,5.73,41,8.99,3,0.14,-35.13,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
52,31.15,57,13.99,5,0.54,-25.310000000000002,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
19,8.11,56,17.99,5,0.14,-47.75,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
47,7.02,44,17.99,5,0.16,-36.82,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,9.36,27,13.99,3,0.33,-17.310000000000002,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30,9.7,37,13.99,1,0.26,-27.04,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24,15.34,43,8.99,3,0.35,-27.310000000000002,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
44,1.68,16,17.99,2,0.1,-14.22,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
36,3.88,41,13.99,4,0.09,-37.03,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
41,10.47,37,17.99,4,0.28,-26.25,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
19,8.32,2,13.99,2,2.77,9.09,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
36,54.48,25,17.99,2,2.1,31.58,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
46,38.53,49,13.99,2,0.77,-9.699999999999996,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
46,6.69,13,8.99,1,0.48,-5.83,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
35,8.18,36,13.99,2,0.22,-27.6,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
67,21.36,19,13.99,4,1.07,3.4299999999999997,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
66,36.7,48,13.99,3,0.75,-10.549999999999997,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
20,7.66,36,13.99,5,0.21,-28.13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,10.85,44,8.99,4,0.24,-32.91,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
62,9.73,52,13.99,1,0.18,-42.09,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
24,7.95,33,8.99,3,0.23,-24.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
55,1.92,32,8.99,5,0.06,-30.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
45,82.63,44,13.99,4,1.84,40.47,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
63,27.92,14,17.99,3,1.86,15.780000000000001,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
44,11.7,28,17.99,3,0.4,-15.9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
45,30.42,14,17.99,3,2.03,18.450000000000003,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
39,12.72,16,13.99,3,0.75,-2.5299999999999994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
66,6.66,39,17.99,1,0.17,-32.17,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
65,0.76,2,17.99,2,0.25,-0.99,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
26,11.13,2,13.99,2,3.71,12.84,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,24.86,54,8.99,2,0.45,-28.69,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
20,22.67,55,13.99,1,0.4,-31.93,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
66,17.66,19,13.99,2,0.88,-0.46000000000000085,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
48,12.66,45,17.99,1,0.28,-32.06,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
40,1.85,46,17.99,1,0.04,-44.11,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
69,36.48,33,17.99,3,1.07,4.549999999999997,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22,1.42,37,13.99,2,0.04,-35.54,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
67,10.31,14,8.99,1,0.69,-3.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
36,8.8,10,17.99,2,0.8,-0.3999999999999986,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
65,6.18,36,17.99,3,0.17,-29.65,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
57,28.19,10,17.99,1,2.56,20.75,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
23,4.23,14,17.99,5,0.28,-9.489999999999998,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,4.93,3,17.99,1,1.23,3.16,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
58,1.21,24,17.99,5,0.05,-22.74,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
44,18.32,52,8.99,5,0.35,-33.33,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
60,12.7,35,13.99,5,0.35,-21.950000000000003,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65,47.81,11,13.99,4,3.98,40.79,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59,2.63,42,8.99,2,0.06,-39.31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
41,5.18,33,17.99,1,0.15,-27.67,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
64,6.99,11,8.99,1,0.58,-3.4299999999999997,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
32,0.49,4,8.99,2,0.1,-3.41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
27,11.61,21,17.99,4,0.53,-8.860000000000001,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,17.58,33,17.99,2,0.52,-14.900000000000002,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
49,18.37,1,8.99,2,9.19,26.560000000000002,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
47,1.71,56,8.99,3,0.03,-54.26,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
61,9.33,51,8.99,4,0.18,-41.49,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
54,4.28,36,13.99,4,0.12,-31.6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
25,13.12,47,17.99,5,0.27,-33.61,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
58,21.67,45,8.99,4,0.47,-22.86,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
49,27.9,38,17.99,1,0.72,-9.380000000000003,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
47,5.91,53,8.99,2,0.11,-46.98,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23,25.79,55,8.99,2,0.46,-28.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
26,25.49,35,8.99,3,0.71,-8.8,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
26,4.87,59,13.99,3,0.08,-54.05,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,17.1,28,17.99,4,0.59,-10.309999999999999,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
64,0.91,44,13.99,3,0.02,-43.07,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
58,26.03,26,8.99,5,0.96,0.990000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
40,11.57,11,17.99,3,0.96,1.5300000000000011,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22,11.84,40,8.99,1,0.29,-27.87,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
36,21.08,27,8.99,2,0.75,-5.170000000000002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
46,0.96,46,13.99,4,0.02,-45.02,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
62,24.45,13,13.99,3,1.75,13.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,7.72,31,8.99,5,0.24,-23.04,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
45,0.7,25,8.99,5,0.03,-24.27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
54,12.34,32,13.99,3,0.37,-19.29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
32,1.89,24,13.99,1,0.08,-22.03,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
30,11.4,50,8.99,5,0.22,-38.379999999999995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
18,2.75,5,17.99,1,0.46,-1.79,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
18,3.54,45,13.99,5,0.08,-41.38,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
48,39.47,32,8.99,4,1.2,8.670000000000002,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64,7.82,34,8.99,2,0.22,-25.96,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
67,4.01,55,17.99,4,0.07,-50.92,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
30,5.42,43,8.99,4,0.12,-37.46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
45,17.85,57,17.99,3,0.31,-38.84,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
28,3.57,60,13.99,4,0.06,-56.37,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
46,0.86,23,13.99,4,0.04,-22.1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
45,15.8,57,8.99,1,0.27,-40.93,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
25,10.36,52,13.99,4,0.2,-41.44,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42,7.51,28,13.99,1,0.26,-20.23,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
33,2.36,10,8.99,3,0.21,-7.43,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
44,9.35,56,8.99,5,0.16,-46.49,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
19,18.18,48,13.99,3,0.37,-29.45,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
43,11.02,47,8.99,4,0.23,-35.75,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
32,7.07,21,13.99,1,0.32,-13.61,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
35,8.44,47,17.99,4,0.18,-38.38,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
66,26.72,35,13.99,5,0.74,-7.540000000000003,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
68,1.45,27,13.99,5,0.05,-25.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46,0.04,2,8.99,4,0.01,-1.95,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,3.26,32,17.99,2,0.1,-28.64,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
33,4.63,0,13.99,1,4.63,9.26,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
63,6.24,17,17.99,1,0.35,-10.41,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
33,21.02,45,8.99,1,0.46,-23.52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
40,1.46,44,13.99,3,0.03,-42.51,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
66,7.42,22,8.99,1,0.32,-14.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
44,9.89,39,8.99,4,0.25,-28.86,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
41,19.1,2,8.99,1,6.37,23.470000000000002,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
67,5.78,47,13.99,3,0.12,-41.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29,5.97,2,17.99,4,1.99,5.96,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
34,0.22,52,13.99,4,0.0,-51.78,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
23,20.75,51,13.99,4,0.4,-29.85,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,3.53,56,8.99,1,0.06,-52.41,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
62,7.6,38,8.99,1,0.19,-30.21,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
49,11.25,9,8.99,1,1.12,3.370000000000001,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
68,35.61,40,13.99,4,0.87,-3.520000000000003,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20,9.92,25,17.99,2,0.38,-14.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28,0.12,9,17.99,2,0.01,-8.87,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
53,52.23,7,13.99,3,6.53,51.76,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
29,11.46,54,13.99,4,0.21,-42.33,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
33,13.95,53,17.99,4,0.26,-38.79,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57,24.97,53,8.99,5,0.46,-27.57,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
42,18.09,10,17.99,2,1.64,9.73,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
27,33.25,34,13.99,3,0.95,0.20000000000000284,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18,3.62,20,13.99,1,0.17,-16.21,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
53,1.62,60,17.99,3,0.03,-58.35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
41,7.53,28,17.99,2,0.26,-20.21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
35,5.07,41,8.99,2,0.12,-35.81,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
69,36.44,10,17.99,4,3.31,29.75,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
53,6.61,54,17.99,2,0.12,-47.269999999999996,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
51,35.22,53,17.99,5,0.65,-17.130000000000003,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
67,27.23,45,17.99,2,0.59,-17.18,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
38,20.14,40,17.99,3,0.49,-19.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
29,11.32,48,8.99,2,0.23,-36.45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
34,1.92,44,17.99,2,0.04,-42.04,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
18,0.82,59,17.99,3,0.01,-58.17,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
28,6.72,15,13.99,5,0.42,-7.86,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
57,12.51,4,17.99,2,2.5,11.01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
34,16.67,11,17.99,1,1.39,7.060000000000002,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
32,15.29,23,13.99,5,0.64,-7.07,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
60,1.09,6,17.99,1,0.16,-4.75,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21,17.28,18,8.99,4,0.91,0.19000000000000128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
70,5.52,29,17.99,4,0.18,-23.3,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
69,22.17,51,8.99,2,0.43,-28.4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
36,0.98,55,17.99,2,0.02,-54.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
70,61.47,7,8.99,1,7.68,62.150000000000006,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
22,20.87,45,8.99,1,0.45,-23.68,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
52,3.59,42,8.99,4,0.08,-38.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
19,8.85,20,13.99,4,0.42,-10.73,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
42,7.09,21,8.99,1,0.32,-13.59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
35,1.21,4,8.99,2,0.24,-2.55,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18,2.26,48,13.99,1,0.05,-45.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21,16.71,12,17.99,3,1.29,6.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,2.89,27,8.99,4,0.1,-24.009999999999998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
38,3.08,53,8.99,2,0.06,-49.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
50,7.44,32,17.99,4,0.23,-24.33,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
57,18.93,42,13.99,5,0.44,-22.63,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
65,9.71,47,17.99,4,0.2,-37.09,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
29,1.61,59,17.99,2,0.03,-57.36,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
62,4.2,37,17.99,1,0.11,-32.69,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
58,15.24,16,8.99,5,0.9,0.14000000000000057,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
50,5.93,51,17.99,1,0.11,-44.96,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
28,9.61,50,13.99,4,0.19,-40.2,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
49,17.61,60,13.99,1,0.29,-42.1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
25,5.49,41,8.99,3,0.13,-35.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
40,7.66,57,13.99,1,0.13,-49.21,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,4.88,39,13.99,4,0.12,-34.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
43,12.58,16,13.99,4,0.74,-2.6799999999999997,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69,26.07,5,17.99,1,4.34,25.41,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37,14.54,22,17.99,2,0.63,-6.83,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
31,9.44,46,8.99,2,0.2,-36.36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
27,5.84,42,8.99,1,0.14,-36.02,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
65,0.74,20,17.99,3,0.04,-19.22,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
29,12.37,44,8.99,3,0.27,-31.36,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
63,5.16,53,13.99,5,0.1,-47.74,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54,14.52,24,17.99,2,0.58,-8.9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
27,6.11,35,8.99,3,0.17,-28.72,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
70,11.19,40,8.99,2,0.27,-28.54,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
31,0.67,22,13.99,5,0.03,-21.3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
36,12.66,34,13.99,1,0.36,-20.98,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
19,5.04,22,17.99,1,0.22,-16.740000000000002,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,1.75,12,17.99,5,0.13,-10.120000000000001,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,26.06,1,8.99,1,13.03,38.089999999999996,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
56,30.55,11,8.99,1,2.55,22.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
48,13.29,45,8.99,2,0.29,-31.42,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
48,19.86,26,8.99,5,0.74,-5.400000000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
64,7.4,49,13.99,2,0.15,-41.45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25,5.73,37,13.99,1,0.15,-31.119999999999997,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
48,1.84,9,17.99,2,0.18,-6.98,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
50,4.36,9,13.99,2,0.44,-4.199999999999999,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
38,0.08,35,13.99,1,0.0,-34.92,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
